date;date(m/d/y);time;day;concentration;chloride_80ft(mg/L);chloride_1100ft(mg/L);difference_chloride;CL2_80ft(PPM);CL2_1100ft(PPM);difference_CL2;DO_YSI_80ft(mg/L);DO_YSI_1100ft(mg/L);difference_DO_YSI;FreeClorine_ATI_80ft(PPM);FreeClorine_ATI_1100ft(PPM);difference_FreeClorine_ATI;FreeClorine_X_80ft(PPM);FreeClorine_X_1100ft(PPM);difference_FreeClorine_X;ORP_YSI_80ft(mV);ORP_YSI_1100ft(mV);difference_ORP_YSI;pH_YSI_80ft;pH_YSI_1100ft;difference_pH;sp_cond_YSI_80ft(µS/cm);sp_cond_YSI_1100ft(µS/cm);difference_sp_cond_YSI;turbidity_YSI_80ft(NTU+);turbidity_YSI_1100ft(NTU+);difference_turbidity
25/01/05 14:10;25/01/05;14.10;1;0.0;16.40;16.94;0.54;1.02;1.04;0.02;14.63;13.48;-1.15;0.89;0.84;-0.05;0.91;0.89;-0.02;667;746;79;7.21;8.68;1.47;281;284;3;0.4;0.0;-0.4
25/01/05 14:11;25/01/05;14.11;1;0.0;16.44;16.91;0.47;1.02;1.04;0.02;14.68;13.42;-1.26;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 14:12;25/01/05;14.12;1;0.0;16.42;16.92;0.5;1.02;1.04;0.02;14.63;13.35;-1.28;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 14:13;25/01/05;14.13;1;0.0;16.44;16.91;0.47;1.02;1.04;0.02;14.64;13.42;-1.22;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 14:14;25/01/05;14.14;1;0.0;16.43;16.90;0.47;1.02;1.04;0.02;14.66;13.44;-1.22;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 14:15;25/01/05;14.15;1;0.0;16.36;16.91;0.55;1.02;1.04;0.02;14.62;13.44;-1.18;0.90;0.85;-0.05;0.91;0.89;-0.02;668;746;78;7.20;8.68;1.48;281;284;3;0.3;0.1;-0.2
25/01/05 14:16;25/01/05;14.16;1;0.0;16.42;16.89;0.47;1.02;1.04;0.02;14.62;13.45;-1.17;0.89;0.84;-0.05;0.94;0.89;-0.05;668;746;78;7.20;8.68;1.48;281;284;3;0.8;0.1;-0.7
25/01/05 14:17;25/01/05;14.17;1;0.0;16.43;16.90;0.47;1.02;1.04;0.02;14.65;13.51;-1.14;0.89;0.84;-0.05;0.93;0.89;-0.04;668;746;78;7.20;8.67;1.47;281;284;3;0.7;0.1;-0.6
25/01/05 14:18;25/01/05;14.18;1;0.0;16.44;16.88;0.44;1.02;1.04;0.02;14.61;13.46;-1.15;0.89;0.84;-0.05;0.94;0.89;-0.05;668;746;78;7.19;8.68;1.49;281;284;3;0.7;0.1;-0.6
25/01/05 14:19;25/01/05;14.19;1;0.0;16.41;16.90;0.49;1.02;1.04;0.02;14.64;13.42;-1.22;0.89;0.84;-0.05;0.94;0.89;-0.05;667;746;79;7.20;8.67;1.47;281;284;3;0.8;0.3;-0.5
25/01/05 14:20;25/01/05;14.20;1;0.0;16.38;16.91;0.53;1.02;1.04;0.02;14.59;13.38;-1.21;0.89;0.84;-0.05;0.92;0.89;-0.03;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.2;-0.6
25/01/05 14:21;25/01/05;14.21;1;0.0;16.43;16.89;0.46;1.02;1.04;0.02;14.64;13.40;-1.24;0.90;0.84;-0.06;0.95;0.89;-0.06;667;746;79;7.20;8.68;1.48;281;284;3;0.7;0.2;-0.5
25/01/05 14:22;25/01/05;14.22;1;0.0;16.45;16.89;0.44;1.02;1.04;0.02;14.63;13.37;-1.26;0.89;0.84;-0.05;0.96;0.89;-0.07;667;746;79;7.19;8.67;1.48;281;284;3;0.7;0.2;-0.5
25/01/05 14:23;25/01/05;14.23;1;0.0;16.41;16.86;0.45;1.02;1.04;0.02;14.63;13.41;-1.22;0.89;0.84;-0.05;0.96;0.89;-0.07;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.3;-0.5
25/01/05 14:24;25/01/05;14.24;1;0.0;16.43;16.89;0.46;1.02;1.04;0.02;14.63;13.42;-1.21;0.89;0.84;-0.05;0.97;0.89;-0.08;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 14:26;25/01/05;14.26;1;0.0;16.42;16.90;0.48;1.02;1.04;0.02;14.62;13.41;-1.21;0.89;0.84;-0.05;0.98;0.89;-0.09;667;747;80;7.20;8.68;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 14:27;25/01/05;14.27;1;0.0;16.42;16.90;0.48;1.02;1.05;0.03;14.60;13.49;-1.11;0.89;0.84;-0.05;0.98;0.89;-0.09;667;747;80;7.20;8.68;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 14:28;25/01/05;14.28;1;0.0;16.42;16.87;0.45;1.02;1.04;0.02;14.64;13.39;-1.25;0.89;0.84;-0.05;0.98;0.89;-0.09;667;747;80;7.20;8.68;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 14:29;25/01/05;14.29;1;0.0;16.41;16.89;0.48;1.02;1.04;0.02;14.62;13.40;-1.22;0.89;0.84;-0.05;0.99;0.89;-0.1;667;747;80;7.19;8.67;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 14:31;25/01/05;14.31;1;0.0;16.42;16.88;0.46;1.02;1.03;0.01;14.66;13.34;-1.32;0.89;0.84;-0.05;0.98;0.89;-0.09;667;747;80;7.19;8.68;1.49;281;284;3;0.8;0.1;-0.7
25/01/05 14:32;25/01/05;14.32;1;0.0;16.39;16.88;0.49;1.02;1.03;0.01;14.63;13.45;-1.18;0.89;0.84;-0.05;0.98;0.89;-0.09;667;747;80;7.19;8.68;1.49;281;284;3;0.7;0.1;-0.6
25/01/05 14:33;25/01/05;14.33;1;0.0;16.42;16.86;0.44;1.02;1.05;0.03;14.64;13.44;-1.2;0.89;0.84;-0.05;0.99;0.89;-0.1;667;747;80;7.20;8.68;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 14:34;25/01/05;14.34;1;0.0;16.43;16.88;0.45;1.02;1.04;0.02;14.64;13.48;-1.16;0.89;0.84;-0.05;0.99;0.89;-0.1;667;747;80;7.19;8.67;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 14:35;25/01/05;14.35;1;0.0;16.35;16.89;0.54;1.02;1.04;0.02;14.65;13.52;-1.13;0.89;0.84;-0.05;0.96;0.89;-0.07;668;747;79;7.19;8.67;1.48;281;284;3;0.8;0.1;-0.7
25/01/05 14:36;25/01/05;14.36;1;1.5;16.42;16.88;0.46;1.01;1.04;0.03;14.64;13.44;-1.2;0.89;0.84;-0.05;0.99;0.89;-0.1;668;747;79;7.19;8.68;1.49;281;284;3;0.7;0.2;-0.5
25/01/05 14:37;25/01/05;14.37;1;1.5;16.43;16.89;0.46;1.01;1.04;0.03;14.63;13.46;-1.17;0.89;0.84;-0.05;0.98;0.89;-0.09;668;747;79;7.19;8.68;1.49;281;284;3;0.7;0.3;-0.4
25/01/05 14:38;25/01/05;14.38;1;1.5;16.43;16.80;0.37;1.01;1.04;0.03;14.66;13.44;-1.22;0.85;0.84;-0.01;0.94;0.89;-0.05;668;747;79;7.19;8.67;1.48;281;284;3;0.7;0.4;-0.3
25/01/05 14:39;25/01/05;14.39;1;1.5;16.37;16.90;0.53;1.02;1.04;0.02;14.64;13.43;-1.21;0.70;0.84;0.14;0.80;0.89;0.09;668;747;79;7.19;8.68;1.49;281;283;2;0.7;0.1;-0.6
25/01/05 14:40;25/01/05;14.40;1;1.5;16.41;16.79;0.38;1.02;1.04;0.02;14.62;13.51;-1.11;0.20;0.84;0.64;0.53;0.89;0.36;668;747;79;7.19;8.67;1.48;281;284;3;0.5;0.0;-0.5
25/01/05 14:41;25/01/05;14.41;1;1.5;16.57;16.86;0.29;0.84;1.04;0.2;14.64;13.40;-1.24;0.06;0.84;0.78;0.51;0.89;0.38;668;747;79;7.19;8.67;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 14:42;25/01/05;14.42;1;1.5;16.68;16.86;0.18;0.84;1.04;0.2;14.60;13.41;-1.19;0.05;0.84;0.79;0.50;0.89;0.39;668;747;79;7.19;8.68;1.49;281;284;3;0.7;0.1;-0.6
25/01/05 14:43;25/01/05;14.43;1;1.5;16.81;16.85;0.04;0.84;1.04;0.2;14.59;13.36;-1.23;0.04;0.84;0.8;0.50;0.89;0.39;668;747;79;7.19;8.68;1.49;281;284;3;0.8;0.0;-0.8
25/01/05 14:44;25/01/05;14.44;1;1.5;16.89;16.80;-0.09;0.54;1.04;0.5;14.64;13.38;-1.26;0.04;0.84;0.8;0.50;0.89;0.39;667;747;80;7.16;8.67;1.51;281;284;3;0.8;0.0;-0.8
25/01/05 14:45;25/01/05;14.45;1;1.5;16.86;16.81;-0.05;0.54;1.04;0.5;14.65;13.50;-1.15;0.04;0.84;0.8;0.48;0.89;0.41;666;747;81;7.14;8.67;1.53;281;284;3;0.7;0.0;-0.7
25/01/05 14:46;25/01/05;14.46;1;1.5;16.98;16.88;-0.1;0.53;1.04;0.51;14.63;13.41;-1.22;0.04;0.84;0.8;0.50;0.89;0.39;663;747;84;7.12;8.67;1.55;282;284;2;0.7;0.0;-0.7
25/01/05 14:47;25/01/05;14.47;1;1.5;17.00;16.81;-0.19;0.53;1.04;0.51;14.64;13.48;-1.16;0.03;0.84;0.81;0.49;0.89;0.4;659;747;88;7.12;8.67;1.55;281;284;3;0.7;0.0;-0.7
25/01/05 14:48;25/01/05;14.48;1;1.5;16.99;16.85;-0.14;0.53;1.04;0.51;14.66;13.40;-1.26;0.03;0.84;0.81;0.50;0.89;0.39;655;747;92;7.12;8.68;1.56;281;284;3;0.8;0.0;-0.8
25/01/05 14:49;25/01/05;14.49;1;1.5;17.03;16.79;-0.24;0.52;1.04;0.52;14.65;13.45;-1.2;0.03;0.84;0.81;0.49;0.89;0.4;650;747;97;7.10;8.67;1.57;281;284;3;0.7;0.2;-0.5
25/01/05 14:50;25/01/05;14.50;1;1.5;16.99;16.78;-0.21;0.52;1.05;0.53;14.68;13.45;-1.23;0.03;0.84;0.81;0.45;0.89;0.44;644;747;103;7.10;8.67;1.57;281;284;3;0.7;0.2;-0.5
25/01/05 14:51;25/01/05;14.51;1;1.5;17.04;16.84;-0.2;0.52;1.05;0.53;14.63;13.40;-1.23;0.03;0.84;0.81;0.46;0.89;0.43;639;747;108;7.10;8.68;1.58;281;284;3;0.7;0.2;-0.5
25/01/05 14:52;25/01/05;14.52;1;1.5;17.07;16.80;-0.27;0.52;1.05;0.53;14.62;13.45;-1.17;0.03;0.84;0.81;0.45;0.89;0.44;634;747;113;7.09;8.67;1.58;282;283;1;0.7;0.2;-0.5
25/01/05 14:53;25/01/05;14.53;1;1.5;17.07;16.82;-0.25;0.52;1.03;0.51;14.65;13.45;-1.2;0.03;0.84;0.81;0.45;0.89;0.44;628;747;119;7.09;8.68;1.59;282;284;2;0.8;0.2;-0.6
25/01/05 14:54;25/01/05;14.54;1;1.5;17.11;16.85;-0.26;0.52;1.03;0.51;14.63;13.45;-1.18;0.03;0.84;0.81;0.45;0.89;0.44;623;747;124;7.10;8.67;1.57;282;284;2;0.8;0.0;-0.8
25/01/05 14:55;25/01/05;14.55;1;1.5;17.05;16.79;-0.26;0.52;1.03;0.51;14.66;13.43;-1.23;0.03;0.84;0.81;0.44;0.89;0.45;619;747;128;7.10;8.67;1.57;281;284;3;0.5;0.0;-0.5
25/01/05 14:56;25/01/05;14.56;1;1.5;17.12;16.85;-0.27;0.52;1.03;0.51;14.63;13.42;-1.21;0.03;0.84;0.81;0.45;0.89;0.44;614;747;133;7.10;8.67;1.57;282;284;2;0.8;0.0;-0.8
25/01/05 14:57;25/01/05;14.57;1;1.5;17.11;16.79;-0.32;0.52;1.03;0.51;14.65;13.45;-1.2;0.03;0.84;0.81;0.06;0.89;0.83;609;747;138;7.09;8.67;1.58;281;284;3;0.8;0.0;-0.8
25/01/05 14:58;25/01/05;14.58;1;1.5;17.11;16.76;-0.35;0.52;1.03;0.51;14.66;13.44;-1.22;0.03;0.83;0.8;0.06;0.88;0.82;605;747;142;7.10;8.67;1.57;281;284;3;0.8;0.0;-0.8
25/01/05 14:59;25/01/05;14.59;1;1.5;17.12;16.84;-0.28;0.53;1.03;0.5;14.68;13.40;-1.28;0.03;0.77;0.74;0.07;0.79;0.72;600;747;147;7.10;8.67;1.57;281;284;3;0.7;0.0;-0.7
25/01/05 15:00;25/01/05;15.00;1;1.5;17.08;16.86;-0.22;0.53;1.02;0.49;14.63;13.51;-1.12;0.59;0.53;-0.06;0.52;0.50;-0.02;596;747;151;7.10;8.67;1.57;282;283;1;0.7;0.0;-0.7
25/01/05 15:01;25/01/05;15.01;1;1.5;17.08;16.85;-0.23;0.56;1.02;0.46;14.63;13.41;-1.22;0.80;0.27;-0.53;0.86;0.22;-0.64;592;748;156;7.10;8.66;1.56;281;283;2;0.8;0.0;-0.8
25/01/05 15:02;25/01/05;15.02;1;1.5;16.93;16.95;0.02;0.56;1.02;0.46;14.61;13.43;-1.18;0.85;0.12;-0.73;0.85;0.10;-0.75;588;749;161;7.10;8.63;1.53;281;284;3;0.7;0.0;-0.7
25/01/05 15:03;25/01/05;15.03;1;1.5;16.82;17.02;0.2;0.56;0.65;0.09;14.61;13.50;-1.11;0.86;0.09;-0.77;0.85;0.07;-0.78;584;750;166;7.12;8.60;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 15:04;25/01/05;15.04;1;1.5;16.73;17.18;0.45;0.93;0.65;-0.28;14.64;13.45;-1.19;0.87;0.09;-0.78;0.86;0.06;-0.8;580;751;171;7.15;8.57;1.42;281;284;3;0.8;0.1;-0.7
25/01/05 15:05;25/01/05;15.05;1;1.5;16.67;17.22;0.55;0.93;0.55;-0.38;14.63;13.37;-1.26;0.88;0.08;-0.8;0.85;0.06;-0.79;579;752;173;7.16;8.55;1.39;281;284;3;0.8;0.1;-0.7
25/01/05 15:06;25/01/05;15.06;1;1.5;16.67;17.23;0.56;1.00;0.55;-0.45;14.67;13.52;-1.15;0.88;0.08;-0.8;0.86;0.06;-0.8;583;752;169;7.18;8.53;1.35;281;284;3;0.8;0.1;-0.7
25/01/05 15:07;25/01/05;15.07;1;1.5;16.64;17.23;0.59;1.00;0.55;-0.45;14.62;13.42;-1.2;0.88;0.07;-0.81;0.86;0.06;-0.8;590;752;162;7.18;8.52;1.34;281;284;3;0.7;0.1;-0.6
25/01/05 15:08;25/01/05;15.08;1;1.5;16.62;17.14;0.52;1.00;0.55;-0.45;14.60;13.43;-1.17;0.88;0.07;-0.81;0.86;0.06;-0.8;597;752;155;7.19;8.50;1.31;281;284;3;0.7;0.1;-0.6
25/01/05 15:09;25/01/05;15.09;1;1.5;16.58;17.23;0.65;1.00;0.55;-0.45;14.58;13.39;-1.19;0.88;0.06;-0.82;0.87;0.06;-0.81;605;751;146;7.19;8.50;1.31;281;284;3;0.8;0.2;-0.6
25/01/05 15:10;25/01/05;15.10;1;1.5;16.55;17.22;0.67;1.00;0.54;-0.46;14.65;13.41;-1.24;0.88;0.06;-0.82;0.86;0.05;-0.81;612;751;139;7.20;8.49;1.29;281;284;3;1.2;0.2;-1
25/01/05 15:11;25/01/05;15.11;1;1.5;16.56;17.25;0.69;1.01;0.54;-0.47;14.64;13.38;-1.26;0.89;0.06;-0.83;0.88;0.05;-0.83;617;750;133;7.19;8.49;1.3;281;284;3;0.8;0.2;-0.6
25/01/05 15:12;25/01/05;15.12;1;1.5;16.53;17.25;0.72;1.01;0.54;-0.47;14.63;13.41;-1.22;0.88;0.06;-0.82;0.87;0.05;-0.82;623;749;126;7.19;8.49;1.3;281;284;3;0.7;0.1;-0.6
25/01/05 15:13;25/01/05;15.13;1;1.5;16.53;17.24;0.71;1.01;0.54;-0.47;14.64;13.42;-1.22;0.89;0.05;-0.84;0.88;0.05;-0.83;628;749;121;7.19;8.48;1.29;281;284;3;0.7;0.1;-0.6
25/01/05 15:14;25/01/05;15.14;1;1.5;16.52;17.25;0.73;1.02;0.54;-0.48;14.62;13.41;-1.21;0.89;0.05;-0.84;0.88;0.05;-0.83;632;748;116;7.20;8.48;1.28;281;284;3;0.7;0.0;-0.7
25/01/05 15:15;25/01/05;15.15;1;1.5;16.47;17.27;0.8;1.02;0.55;-0.47;14.61;13.38;-1.23;0.88;0.05;-0.83;0.87;0.05;-0.82;635;747;112;7.19;8.48;1.29;281;284;3;0.9;0.0;-0.9
25/01/05 15:16;25/01/05;15.16;1;1.5;16.51;17.19;0.68;1.02;0.54;-0.48;14.65;13.44;-1.21;0.89;0.05;-0.84;0.88;0.05;-0.83;638;747;109;7.19;8.48;1.29;281;284;3;0.7;0.0;-0.7
25/01/05 15:17;25/01/05;15.17;1;1.5;16.51;17.25;0.74;1.02;0.54;-0.48;14.63;13.36;-1.27;0.89;0.05;-0.84;0.88;0.05;-0.83;640;746;106;7.18;8.48;1.3;281;284;3;0.7;0.0;-0.7
25/01/05 15:18;25/01/05;15.18;1;1.5;16.50;17.26;0.76;1.02;0.54;-0.48;14.62;13.43;-1.19;0.88;0.05;-0.83;0.88;0.05;-0.83;642;745;103;7.19;8.48;1.29;281;284;3;0.8;0.0;-0.8
25/01/05 15:19;25/01/05;15.19;1;1.5;16.50;17.26;0.76;1.02;0.54;-0.48;14.65;13.46;-1.19;0.89;0.04;-0.85;0.88;0.05;-0.83;644;745;101;7.18;8.48;1.3;281;284;3;0.7;0.0;-0.7
25/01/05 15:20;25/01/05;15.20;1;1.5;16.41;17.26;0.85;1.02;0.54;-0.48;14.62;13.39;-1.23;0.89;0.09;-0.8;0.87;0.15;-0.72;646;744;98;7.19;8.48;1.29;281;284;3;0.2;0.0;-0.2
25/01/05 15:21;25/01/05;15.21;1;1.5;16.49;17.18;0.69;1.02;0.54;-0.48;14.65;13.37;-1.28;0.89;0.37;-0.52;0.88;0.46;-0.42;648;743;95;7.19;8.50;1.31;281;284;3;0.8;0.1;-0.7
25/01/05 15:22;25/01/05;15.22;1;1.5;16.47;17.17;0.7;1.02;0.54;-0.48;14.59;13.40;-1.19;0.89;0.58;-0.31;0.88;0.67;-0.21;649;741;92;7.19;8.53;1.34;281;284;3;0.7;0.1;-0.6
25/01/05 15:23;25/01/05;15.23;1;1.5;16.47;17.03;0.56;1.02;0.78;-0.24;14.64;13.40;-1.24;0.89;0.69;-0.2;0.88;0.77;-0.11;651;739;88;7.19;8.56;1.37;281;284;3;0.7;0.0;-0.7
25/01/05 15:24;25/01/05;15.24;1;1.5;16.46;16.96;0.5;1.01;0.78;-0.23;14.67;13.43;-1.24;0.89;0.75;-0.14;0.88;0.82;-0.06;653;737;84;7.19;8.58;1.39;281;284;3;0.7;0.0;-0.7
25/01/05 15:25;25/01/05;15.25;1;1.5;16.38;16.94;0.56;1.01;0.98;-0.03;14.61;13.38;-1.23;0.88;0.78;-0.1;0.88;0.85;-0.03;654;736;82;7.19;8.61;1.42;281;284;3;0.2;0.0;-0.2
25/01/05 15:26;25/01/05;15.26;1;1.5;16.46;16.97;0.51;1.02;0.98;-0.04;14.63;13.37;-1.26;0.88;0.79;-0.09;0.90;0.86;-0.04;655;735;80;7.18;8.63;1.45;281;284;3;0.7;0.1;-0.6
25/01/05 15:27;25/01/05;15.27;1;1.5;16.44;16.87;0.43;1.02;0.98;-0.04;14.62;13.45;-1.17;0.88;0.81;-0.07;0.90;0.87;-0.03;656;735;79;7.19;8.64;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 15:28;25/01/05;15.28;1;1.5;16.44;16.85;0.41;1.02;1.02;0.00;14.62;13.49;-1.13;0.89;0.81;-0.08;0.91;0.87;-0.04;657;735;78;7.19;8.64;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 15:29;25/01/05;15.29;1;1.5;16.45;16.82;0.37;1.01;1.02;0.01;14.61;13.51;-1.1;0.89;0.82;-0.07;0.93;0.88;-0.05;658;735;77;7.19;8.65;1.46;281;284;3;0.7;0.0;-0.7
25/01/05 15:30;25/01/05;15.30;1;1.5;16.36;16.87;0.51;1.01;1.02  ;0.01;14.63;13.45;-1.18;0.89;0.82;-0.07;0.93;0.88 ;-0.05;659;735;76;7.18;8.66;1.48;281;283;2;0.1;0.0;-0.1
25/01/05 15:31;25/01/05;15.31;1;1.5;16.44;16.87;0.43;1.01;1.03;0.02;14.65;13.40;-1.25;0.88;0.82;-0.06;0.93;0.88;-0.05;660;735;75;7.19;8.66;1.47;281;284;3;0.6;0.0;-0.6
25/01/05 15:32;25/01/05;15.32;1;1.5;16.44;16.81;0.37;1.01;1.03;0.02;14.60;13.40;-1.2;0.89;0.83;-0.06;0.92;0.88;-0.04;660;735;75;7.18;8.66;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 15:33;25/01/05;15.33;1;1.5;16.43;16.79;0.36;1.01;1.03;0.02;14.65;13.45;-1.2;0.89;0.83;-0.06;0.92;0.88;-0.04;661;735;74;7.18;8.66;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 15:34;25/01/05;15.34;1;1.5;16.45;16.81;0.36;1.01;1.03;0.02;14.61;13.41;-1.2;0.89;0.83;-0.06;0.92;0.88;-0.04;662;735;73;7.19;8.66;1.47;281;284;3;0.8;0.1;-0.7
25/01/05 15:35;25/01/05;15.35;1;1.5;16.39;16.80;0.41;1.01;1.04;0.03;14.62;13.44;-1.18;0.88;0.83;-0.05;0.90;0.88;-0.02;663;735;72;7.18;8.66;1.48;281;284;3;0.2;0.1;-0.1
25/01/05 15:36;25/01/05;15.36;1;1.5;16.44;16.78;0.34;1.02;1.04;0.02;14.64;13.42;-1.22;0.89;0.83;-0.06;0.91;0.88;-0.03;663;736;73;7.18;8.66;1.48;281;284;3;0.8;0.1;-0.7
25/01/05 15:37;25/01/05;15.37;1;1.5;16.42;16.80;0.38;1.02;1.04;0.02;14.63;13.43;-1.2;0.89;0.83;-0.06;0.92;0.88;-0.04;664;736;72;7.19;8.67;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 15:38;25/01/05;15.38;1;1.5;16.45;16.78;0.33;1.02;1.04;0.02;14.62;13.50;-1.12;0.89;0.83;-0.06;0.91;0.89;-0.02;664;736;72;7.18;8.66;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 15:39;25/01/05;15.39;1;1.5;16.44;16.77;0.33;1.01;1.04;0.03;14.61;13.47;-1.14;0.89;0.83;-0.06;0.92;0.89;-0.03;665;736;71;7.18;8.67;1.49;281;284;3;0.7;0.0;-0.7
25/01/05 15:40;25/01/05;15.40;1;1.5;16.35;16.75;0.4;1.01;1.04;0.03;14.67;13.40;-1.27;0.89;0.83;-0.06;0.91;0.89;-0.02;665;736;71;7.18;8.67;1.49;281;283;2;0.4;0.0;-0.4
25/01/05 15:41;25/01/05;15.41;1;1.5;16.40;16.77;0.37;1.00;1.04;0.04;14.60;13.40;-1.2;0.88;0.84;-0.04;0.91;0.89;-0.02;665;736;71;7.19;8.66;1.47;281;283;2;0.7;0.0;-0.7
25/01/05 15:42;25/01/05;15.42;1;1.5;16.41;16.76;0.35;1.00;1.04;0.04;14.61;13.47;-1.14;0.89;0.83;-0.06;0.91;0.89;-0.02;666;737;71;7.19;8.66;1.47;281;284;3;0.8;0.0;-0.8
25/01/05 15:43;25/01/05;15.43;1;1.5;16.43;16.75;0.32;1.00;1.03;0.03;14.60;13.39;-1.21;0.89;0.83;-0.06;0.91;0.89;-0.02;666;737;71;7.19;8.66;1.47;281;284;3;0.7;0.0;-0.7
25/01/05 15:44;25/01/05;15.44;1;1.5;16.44;16.76;0.32;1.00;1.03;0.03;14.61;13.44;-1.17;0.88;0.83;-0.05;0.91;0.89;-0.02;666;737;71;7.18;8.67;1.49;281;283;2;0.7;0.0;-0.7
25/01/05 15:45;25/01/05;15.45;1;1.5;16.35;16.78;0.43;1.00;1.04;0.04;14.63;13.42;-1.21;0.88;0.83;-0.05;0.90;0.89;-0.01;667;737;70;7.18;8.67;1.49;281;284;3;0.0;0.0;0.0
25/01/05 15:46;25/01/05;15.46;1;1.5;16.38;16.76;0.38;1.01;1.04;0.03;14.62;13.42;-1.2;0.89;0.83;-0.06;0.91;0.89;-0.02;667;737;70;7.19;8.66;1.47;281;284;3;0.8;0.0;-0.8
25/01/05 15:47;25/01/05;15.47;1;1.5;16.41;16.75;0.34;1.01;1.04;0.03;14.64;13.48;-1.16;0.89;0.83;-0.06;0.90;0.89;-0.01;667;737;70;7.19;8.67;1.48;281;283;2;0.7;0.0;-0.7
25/01/05 15:48;25/01/05;15.48;1;1.5;16.40;16.74;0.34;1.01;1.04;0.03;14.65;13.44;-1.21;0.89;0.83;-0.06;0.90;0.89;-0.01;667;737;70;7.18;8.67;1.49;281;284;3;0.7;0.0;-0.7
25/01/05 15:49;25/01/05;15.49;1;1.5;16.41;16.74;0.33;1.01;1.04;0.03;14.63;13.48;-1.15;0.89;0.84;-0.05;0.91;0.89;-0.02;668;738;70;7.19;8.67;1.48;281;283;2;0.8;0.1;-0.7
25/01/05 15:50;25/01/05;15.50;1;1.5;16.32;16.73;0.41;1.01;1.04;0.03;14.61;13.40;-1.21;0.89;0.83;-0.06;0.90;0.89;-0.01;668;738;70;7.18;8.66;1.48;281;283;2;1.5;0.1;-1.4
25/01/05 15:45;25/01/05;15.45;1;0.0;16.35;16.78;0.43;1.00;1.04;0.04;14.63;13.42;-1.21;0.88;0.83;-0.05;0.9;0.89;-0.01;667;737;70;7.18;8.67;1.49;281;284;3;0.0;0.0;0.0
25/01/05 15:46;25/01/05;15.46;1;0.0;16.38;16.76;0.38;1.01;1.04;0.03;14.62;13.42;-1.2;0.89;0.83;-0.06;0.91;0.89;-0.02;667;737;70;7.19;8.66;1.47;281;284;3;0.8;0.0;-0.8
25/01/05 15:47;25/01/05;15.47;1;0.0;16.41;16.75;0.34;1.01;1.04;0.03;14.64;13.48;-1.16;0.89;0.83;-0.06;0.9;0.89;-0.01;667;737;70;7.19;8.67;1.48;281;283;2;0.7;0.0;-0.7
25/01/05 15:48;25/01/05;15.48;1;0.0;16.40;16.74;0.34;1.01;1.04;0.03;14.65;13.44;-1.21;0.89;0.83;-0.06;0.9;0.89;-0.01;667;737;70;7.18;8.67;1.49;281;284;3;0.7;0.0;-0.7
25/01/05 15:49;25/01/05;15.49;1;0.0;16.41;16.74;0.33;1.01;1.04;0.03;14.63;13.48;-1.15;0.89;0.84;-0.05;0.91;0.89;-0.02;668;738;70;7.19;8.67;1.48;281;283;2;0.8;0.1;-0.7
25/01/05 15:50;25/01/05;15.50;1;0.0;16.32;16.73;0.41;1.01;1.04;0.03;14.61;13.40;-1.21;0.89;0.83;-0.06;0.9;0.89;-0.01;668;738;70;7.18;8.66;1.48;281;283;2;1.5;0.1;-1.4
25/01/05 15:51;25/01/05;15.51;1;0.0;16.39;16.80;0.41;1.01;1.04;0.03;14.65;13.44;-1.21;0.88;0.83;-0.05;0.91;0.89;-0.02;668;738;70;7.19;8.67;1.48;281;283;2;0.7;0.0;-0.7
25/01/05 15:52;25/01/05;15.52;1;0.0;16.37;16.79;0.42;1.01;1.04;0.03;14.64;13.44;-1.2;0.88;0.83;-0.05;0.91;0.89;-0.02;668;738;70;7.18;8.67;1.49;281;284;3;0.8;0.1;-0.7
